"file","series","year","category","check","evidence"
"northamerica/usa/ut542.rwl","CC1-2",1840,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 1840 but the ID continues; blocks overlap by 489 year(s)"
"northamerica/usa/ut542.rwl","CC1-3",1850,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 1850 but the ID continues; blocks overlap by 495 year(s)"
"northamerica/usa/ut542.rwl","CC1-4",1580,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 1580 but the ID continues; blocks overlap by 246 year(s)"
"northamerica/usa/ut542.rwl","CC11-3",2010,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 2010 but the ID continues; blocks overlap by 368 year(s)"
"northamerica/usa/ut542.rwl","CC4-3",2010,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 2010 but the ID continues; blocks overlap by 526 year(s)"
"northamerica/usa/ut542.rwl","CC5-2",2010,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 2010 but the ID continues; blocks overlap by 419 year(s)"
"northamerica/usa/ut550.rwl","RCB108A",2010,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 2010 but the ID continues; blocks overlap by 898 year(s)"
"northamerica/usa/ut550.rwl","RCB183A",2010,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 2010 but the ID continues; blocks overlap by 1231 year(s)"
"northamerica/usa/ut562.rwl","UTP1112B",2010,"Readers disagree","embedded tab","line 249 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/ut563.rwl","BCE-01B",1893,"Readers disagree","embedded tab","line 15 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/ut566.rwl","DAY-07W",1928,"Readers disagree","embedded tab","line 79 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/ut567.rwl","FGC07W",1898,"Readers disagree","embedded tab","line 121 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/ut567.rwl","FGC08W",1899,"Readers disagree","embedded tab","line 142 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/ut568.rwl","GCN-02E",1867,"Readers disagree","embedded tab","line 30 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/ut569.rwl","GCS-07W",1829,"Readers disagree","embedded tab","line 177 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/ut569.rwl","GCS-16E",1909,"Readers disagree","embedded tab","line 457 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/va024.rwl","12A",1940,"Readers disagree","embedded tab","line 215 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/va024.rwl","25B",1930,"Readers disagree","embedded tab","line 193 has a tab; read.tucson shifts this decade and drops its last value"
"northamerica/usa/va024.rwl",NA,NA,"Readers disagree","readers return different values","20 cell(s) read differently by both"
"northamerica/usa/wa135.rwl","103B",2000,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 2000 but the ID continues; blocks overlap by 566 year(s)"
"northamerica/usa/wy002.rwl","283012",1800,"Readers disagree","one ID starts a second block","blocks begin at 1800 and 1820; two series share this ID"
"southamerica/arg155.rwl","RH23A*",1868,"Readers disagree","one ID starts a second block","blocks begin at 1868 and 1932; two series share this ID"
"southamerica/arge016.rwl","TR2804",1774,"Readers disagree","one ID starts a second block","blocks begin at 1774 and 1843; two series share this ID"
"southamerica/arge021.rwl","HNG221",1564,"Readers disagree","one ID starts a second block","blocks begin at 1564 and 1770; two series share this ID"
"southamerica/arge021.rwl","HNG253",1610,"Readers disagree","one ID starts a second block","blocks begin at 1610 and 1790; two series share this ID"
"southamerica/arge021.rwl","HNG264",1676,"Readers disagree","one ID starts a second block","blocks begin at 1676 and 1860; two series share this ID"
"southamerica/arge021.rwl","HNG273",1501,"Readers disagree","one ID starts a second block","blocks begin at 1501 and 1654; two series share this ID"
"southamerica/arge021.rwl","HNG292",1418,"Readers disagree","one ID starts a second block","blocks begin at 1418 and 1754; two series share this ID"
"southamerica/arge041.rwl","RH23A*",1868,"Readers disagree","one ID starts a second block","blocks begin at 1868 and 1932; two series share this ID"
"southamerica/arge041.rwl",NA,NA,"Readers disagree","readers return different values","64 non-zero value(s) read.tucson2 refused as ambiguous"
"southamerica/arge041.rwl","RH17A",1942,"Readers disagree","value shifted out of column","line 256 field(s) 1 = '1  351'"
"southamerica/arge041.rwl","RH17B",1933,"Readers disagree","value shifted out of column","line 261 field(s) 1 3 5 6 = '1  185' '1  299' '1  092' '1  005'"
"southamerica/arge041.rwl","RH18A",1936,"Readers disagree","value shifted out of column","line 267 field(s) 1 2 3 = '1  329' '1  285' '1  153'"
"southamerica/arge041.rwl","RH18B*",1940,"Readers disagree","value shifted out of column","line 273 field(s) 3 = '1  019'"
"southamerica/arge041.rwl","RH22B",1924,"Readers disagree","value shifted out of column","line 328 field(s) 3 = '1  149'"
"southamerica/arge041.rwl","RH7A",1910,"Readers disagree","value shifted out of column","line 125 field(s) 2 = '1  065'"
"southamerica/arge065.rwl",NA,NA,"Readers disagree","readers return different values","18 non-zero value(s) read.tucson2 refused as ambiguous"
"southamerica/arge085.rwl","TR2804",1774,"Readers disagree","one ID starts a second block","blocks begin at 1774 and 1843; two series share this ID"
"southamerica/arge091.rwl","mot18a",1990,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 1990 but the ID continues; blocks overlap by 1214 year(s)"
"southamerica/arge091.rwl","mot18e",1990,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 1990 but the ID continues; blocks overlap by 812 year(s)"
"southamerica/arge091.rwl","mot27a",1990,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 1990 but the ID continues; blocks overlap by 1248 year(s)"
"southamerica/arge141.rwl","dl30b",2010,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 2010 but the ID continues; blocks overlap by 284 year(s)"
"southamerica/chil012.rwl","AGU261",1735,"Readers disagree","one ID starts a second block","blocks begin at 1735 and 1940; two series share this ID"
"southamerica/chil013.rwl","ISA361",1754,"Readers disagree","one ID starts a second block","blocks begin at 1754 and 1885; two series share this ID"
"southamerica/chil013.rwl","ISA464",1737,"Readers disagree","one ID starts a second block","blocks begin at 1737 and 1842; two series share this ID"
"southamerica/chil013.rwl","ISA577",1712,"Readers disagree","one ID starts a second block","blocks begin at 1712 and 1856; two series share this ID"
"southamerica/chil013.rwl","ISA474",1970,"Readers disagree","series ID reused with overlapping years","stop marker ends a line at 1970 but the ID continues; blocks overlap by 324 year(s)"
"africa/dza017.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 11.650 mm vs 1.198 mm for Cedrus (86 files); ratio 9.7x"
"africa/eth002.rwl","M18C",1982,"Worth a second look","very short series","10 year(s), 1982-1991; file median span 65; crossdates at r = 0.30 over 10 years"
"africa/mar029.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 13.500 mm vs 1.198 mm for Cedrus (86 files); ratio 11.3x"
"asia/bt021.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","1 series end in 999 (0.01 mm) and 76 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"asia/chn086.rwl",NA,NA,"Worth a second look","file mixes precision flags across series","58 series end in 999 (0.01 mm) and 4 in -9999 (0.001 mm). This may be intentional: precision is a property of the series, not the file, and both readers scale it correctly. Flagged for a look, not as an error."
"asia/indi002l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.010 mm vs 1.228 mm for Abies (456 files); ratio 0.0x"
"asia/indi003l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.010 mm vs 1.228 mm for Abies (456 files); ratio 0.0x"
"asia/indi005l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.110 mm vs 1.228 mm for Abies (456 files); ratio 0.1x"
"asia/indi006l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.145 mm vs 1.228 mm for Abies (456 files); ratio 0.1x"
"asia/indi007l.rwl",NA,NA,"Worth a second look","file median far from genus median","file median 0.140 mm vs 1.228 mm for Abies (456 files); ratio 0.1x"
"asia/japa012.rwl","TSOrw18A",1930,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1930 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa012.rwl","TSOrw30a",1750,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1750 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa012.rwl","TSOrw43a",1810,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1810 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa012x.rwl","TSOmx06A",1940,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1940 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa013.rwl","MSRrw37b",1780,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1780 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa013x.rwl","Mmx37b",1780,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1780 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa016x.rwl","Smx25b",1680,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1680 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa016x.rwl","Smx31b",1810,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1810 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa017.rwl","YKA09a3a",1390,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1390 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa017.rwl","YKA13b1",1860,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1860 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa017.rwl","YKA14b1",1860,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1860 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa017.rwl","YKA12c12",1809,"Worth a second look","very short series","7 year(s), 1809-1815; file median span 126; crossdates at r = 0.04 over 7 years"
"asia/japa018.rwl","YKCrw34a",1690,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1690 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa018x.rwl","mx34a",1690,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 1690 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa020.rwl","14_Col",990,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 990 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa020.rwl","15_Col",990,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 990 but the ID continues; the next block starts immediately, so the marker looks stray"
"asia/japa020.rwl","17_Col",990,"Worth a second look","stop marker mid-series, series continues immediately","stop marker ends a line at 990 but the ID continues; the next block starts immediately, so the marker looks stray"
